ID;Actif (0/1);Nom;Catégories (x,y,z...);Prix de vente TTC;ID règles de taxes;Prix d'achat;Référence;fournisseur;Fabricant;EAN-13;Quantité;Caractéristique;;;;;
6944;0;Lunettes de vue Michael Kors 0MK4058 3332 54;32,66,100;79,99;1;45,44;0MK4058 3332 54;3;21;725125000284;10;Longueur des branches:135mm,Largeur d'un verre:54,3mm,Largeur du pont:17mm,Largeur du pont:125,6mm,Hauteur d'un verre:41.3mm;;;;;
6945;0;Lunettes de vue Michael Kors 0MK4056 3349 53;32,66,100;89,99;1;52,85;0MK4056 3349 53;3;21;725125998123;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:17mm,Largeur du pont:123mm,Hauteur d'un verre:37.7mm;;;;;
6946;0;Lunettes de vue Michael Kors 0MK3023 3342 52;32,66,100;129,99;1;75,07;0MK3023 3342 52;3;21;725125997508;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:16mm,Largeur du pont:120mm,Hauteur d'un verre:41.2mm;;;;;
6947;0;Lunettes de vue Michael Kors 0MK4058 3050 54;32,66,100;79,99;1;45,44;0MK4058 3050 54;3;21;725125000321;10;Longueur des branches:135mm,Largeur d'un verre:54,3mm,Largeur du pont:17mm,Largeur du pont:125,6mm,Hauteur d'un verre:41.3mm;;;;;
6948;0;Lunettes de vue Michael Kors 0MK3024 1213 52;32,66,100;89,99;1;52,85;0MK3024 1213 52;3;21;725125003728;10;Longueur des branches:135mm,Largeur d'un verre:52mm,Largeur du pont:17mm,Largeur du pont:121mm,Hauteur d'un verre:46.7mm;;;;;
6949;0;Lunettes de vue Michael Kors 0MK3026 3332 50;32,66,100;99,99;1;62,11;0MK3026 3332 50;3;21;725125000147;10;Longueur des branches:140mm,Largeur d'un verre:50mm,Largeur du pont:19mm,Largeur du pont:119mm,Hauteur d'un verre:44.0mm;;;;;
6950;0;Lunettes de vue Michael Kors 0MK4057 3505 53;32,66,100;99,99;1;62,11;0MK4057 3505 53;3;21;725125000246;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:16mm,Largeur du pont:122mm,Hauteur d'un verre:43.7mm;;;;;
6951;0;Lunettes de vue Michael Kors 0MK3027 1153 52;32,66,100;99,99;1;62,11;0MK3027 1153 52;3;21;725125006989;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:16mm,Largeur du pont:120mm,Hauteur d'un verre:37.8mm;;;;;
6952;0;Lunettes de vue Michael Kors 0MK3029 1202 51;32,66,100;99,99;1;62,11;0MK3029 1202 51;3;21;725125007054;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:19mm,Largeur du pont:121mm,Hauteur d'un verre:41.4mm;;;;;
6953;0;Lunettes de vue Michael Kors 0MK4061U 3332 53;32,66,100;79,99;1;45,44;0MK4061U 3332 53;3;21;725125007719;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:18mm,Largeur du pont:124mm,Hauteur d'un verre:44.5mm;;;;;
6954;0;Lunettes de vue Michael Kors 0MK4061U 3344 51;32,66,100;79,99;1;45,44;0MK4061U 3344 51;3;21;725125007764;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:18mm,Largeur du pont:120mm,Hauteur d'un verre:42.9mm;;;;;
6955;0;Lunettes de vue Michael Kors 0MK4059 3006 52;32,66,100;109,99;1;67,67;0MK4059 3006 52;3;21;725125007276;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:18mm,Largeur du pont:122mm,Hauteur d'un verre:42.8mm;;;;;
6956;0;Lunettes de vue Michael Kors 0MK3001 1026 52;32,66,100;119,99;1;74,07;0MK3001 1026 52;3;21;725125939799;10;Longueur des branches:135mm,Largeur d'un verre:52mm,Largeur du pont:14mm,Largeur du pont:118mm,Hauteur d'un verre:35.8mm;;;;;
6957;0;Lunettes de vue Michael Kors 0MK8001 3001 53;32,66,100;109,99;1;67,67;0MK8001 3001 53;3;21;725125944236;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:18mm,Largeur du pont:124mm,Hauteur d'un verre:36.9mm;;;;;
6958;0;Lunettes de vue Michael Kors 0MK8010 3044 50;32,66,100;79,99;1;48,15;0MK8010 3044 50;3;21;725125945066;10;Longueur des branches:135mm,Largeur d'un verre:50mm,Largeur du pont:18mm,Largeur du pont:118mm,Hauteur d'un verre:45.2mm;;;;;
6959;0;Lunettes de vue Michael Kors 0MK8005 3006 52;32,66,100;89,99;1;52,85;0MK8005 3006 52;3;21;725125944687;10;Longueur des branches:140mm,Largeur d'un verre:51,9mm,Largeur du pont:16mm,Largeur du pont:119,8mm,Hauteur d'un verre:35.9mm;;;;;
6960;0;Lunettes de vue Michael Kors 0MK8003 3006 53;32,66,100;89,99;1;55,56;0MK8003 3006 53;3;21;725125944564;10;Longueur des branches:140mm,Largeur d'un verre:53,1mm,Largeur du pont:17mm,Largeur du pont:123,2mm,Hauteur d'un verre:38.5mm;;;;;
6961;0;Lunettes de vue Michael Kors 0MK7004 1030 53;32,66,100;79,99;1;45,44;0MK7004 1030 53;3;21;725125944083;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:15mm,Largeur du pont:121mm,Hauteur d'un verre:34.2mm;;;;;
6962;0;Lunettes de vue Michael Kors 0MK8013 3058 53;32,66,100;89,99;1;55,56;0MK8013 3058 53;3;21;725125945202;10;Longueur des branches:140mm,Largeur d'un verre:53,2mm,Largeur du pont:16mm,Largeur du pont:122,4mm,Hauteur d'un verre:38.5mm;;;;;
6963;0;Lunettes de vue Michael Kors 0MK8015 3092 54;32,66,100;119,99;1;70,37;0MK8015 3092 54;3;21;725125949262;10;Longueur des branches:135mm,Largeur d'un verre:54mm,Largeur du pont:16mm,Largeur du pont:124mm,Hauteur d'un verre:45.7mm;;;;;
6964;0;Lunettes de vue Michael Kors 0MK8018 3155 52;32,66,100;109,99;1;67,67;0MK8018 3155 52;3;21;725125986656;10;Longueur des branches:135mm,Largeur d'un verre:52mm,Largeur du pont:15mm,Largeur du pont:119mm,Hauteur d'un verre:39.3mm;;;;;
6965;0;Lunettes de vue Michael Kors 0MK8017 3104 52;32,66,100;79,99;1;48,15;0MK8017 3104 52;3;21;725125949637;10;Longueur des branches:135mm,Largeur d'un verre:52,2mm,Largeur du pont:15mm,Largeur du pont:119,4mm,Hauteur d'un verre:33.8mm;;;;;
6966;0;Lunettes de vue Michael Kors 0MK7007 1027 51;32,66,100;109,99;1;62,96;0MK7007 1027 51;3;21;725125950022;10;Longueur des branches:135mm,Largeur d'un verre:51mm,Largeur du pont:17mm,Largeur du pont:119mm,Hauteur d'un verre:32.7mm;;;;;
6967;0;Lunettes de vue Michael Kors 0MK8022 3132 52;32,66,100;109,99;1;67,67;0MK8022 3132 52;3;21;725125953603;10;Longueur des branches:135mm,Largeur d'un verre:52mm,Largeur du pont:16mm,Largeur du pont:120mm,Hauteur d'un verre:41.1mm;;;;;
6968;0;Lunettes de vue Michael Kors 0MK4034 3199 52;32,66,100;99,99;1;62,11;0MK4034 3199 52;3;21;725125971294;10;Longueur des branches:135mm,Largeur d'un verre:52mm,Largeur du pont:18mm,Largeur du pont:122mm,Hauteur d'un verre:45.8mm;;;;;
6969;0;Lunettes de vue Michael Kors 0MK4030 3106 54;32,66,100;79,99;1;45,44;0MK4030 3106 54;3;21;725125961240;10;Longueur des branches:135mm,Largeur d'un verre:54mm,Largeur du pont:16mm,Largeur du pont:124mm,Hauteur d'un verre:39.1mm;;;;;
6970;0;Lunettes de vue Michael Kors 0MK3013 1144 52;32,66,100;99,99;1;62,11;0MK3013 1144 52;3;21;725125971256;10;Longueur des branches:135mm,Largeur d'un verre:52mm,Largeur du pont:17mm,Largeur du pont:121mm,Hauteur d'un verre:43.0mm;;;;;
6971;0;Lunettes de vue Michael Kors 0MK4037 3210 53;32,66,100;109,99;1;67,67;0MK4037 3210 53;3;21;725125971843;10;Longueur des branches:135mm,Largeur d'un verre:53mm,Largeur du pont:16mm,Largeur du pont:122mm,Hauteur d'un verre:38.4mm;;;;;
6972;0;Lunettes de vue Michael Kors 0MK4040 3163 52;32,66,100;89,99;1;52,85;0MK4040 3163 52;3;21;725125976541;10;Longueur des branches:135mm,Largeur d'un verre:52mm,Largeur du pont:16mm,Largeur du pont:120mm,Hauteur d'un verre:38.9mm;;;;;
6973;0;Lunettes de vue Michael Kors 0MK4042 3006 53;32,66,100;79,99;1;45,44;0MK4042 3006 53;3;21;725125976688;10;Longueur des branches:135mm,Largeur d'un verre:53mm,Largeur du pont:16mm,Largeur du pont:122mm,Hauteur d'un verre:42.6mm;;;;;
6974;0;Lunettes de vue Michael Kors 0MK4048 3293 51;32,66,100;99,99;1;62,11;0MK4048 3293 51;3;21;725125984669;10;Longueur des branches:135mm,Largeur d'un verre:51mm,Largeur du pont:19mm,Largeur du pont:121mm,Hauteur d'un verre:42.9mm;;;;;
6975;0;Lunettes de vue Michael Kors 0MK4053 3293 50;32,66,100;109,99;1;67,67;0MK4053 3293 50;3;21;725125991926;10;Longueur des branches:140mm,Largeur d'un verre:50mm,Largeur du pont:18mm,Largeur du pont:118mm,Hauteur d'un verre:43.5mm;;;;;
6976;0;Lunettes de vue Michael Kors 0MK3019 1116 56;32,66,100;99,99;1;62,11;0MK3019 1116 56;3;21;725125988902;10;Longueur des branches:135mm,Largeur d'un verre:56mm,Largeur du pont:14mm,Largeur du pont:126mm,Hauteur d'un verre:48.8mm;;;;;
6977;0;Lunettes de vue Michael Kors 0MK3019 1118 56;32,66,100;99,99;1;62,11;0MK3019 1118 56;3;21;725125988919;10;Longueur des branches:135mm,Largeur d'un verre:56mm,Largeur du pont:14mm,Largeur du pont:126mm,Hauteur d'un verre:48.8mm;;;;;
6978;0;Lunettes de vue Michael Kors 0MK3020 1083 53;32,66,100;99,99;1;62,11;0MK3020 1083 53;3;21;725125990721;10;Longueur des branches:135mm,Largeur d'un verre:53mm,Largeur du pont:17mm,Largeur du pont:123mm,Hauteur d'un verre:34.3mm;;;;;
6979;0;Lunettes de vue Michael Kors 0MK3020 1175 53;32,66,100;99,99;1;62,11;0MK3020 1175 53;3;21;725125990707;10;Longueur des branches:135mm,Largeur d'un verre:53mm,Largeur du pont:17mm,Largeur du pont:123mm,Hauteur d'un verre:34.3mm;;;;;
6980;0;Lunettes de vue Michael Kors 0MK4051 3280 50;32,66,100;79,99;1;45,44;0MK4051 3280 50;3;21;725125990455;10;Longueur des branches:135mm,Largeur d'un verre:50,2mm,Largeur du pont:15mm,Largeur du pont:115,4mm,Hauteur d'un verre:38.2mm;;;;;
6981;0;Lunettes de vue Michael Kors 0MK4051 3317 52;32,66,100;79,99;1;45,44;0MK4051 3317 52;3;21;725125990509;10;Longueur des branches:135mm,Largeur d'un verre:52,2mm,Largeur du pont:15mm,Largeur du pont:119,4mm,Hauteur d'un verre:39.7mm;;;;;
6982;0;Lunettes de vue Michael Kors 0MK4054 3105 52;32,66,100;99,99;1;62,11;0MK4054 3105 52;3;21;725125997751;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:20mm,Largeur du pont:124mm,Hauteur d'un verre:38.0mm;;;;;
6983;0;Lunettes de vue Michael Kors 0MK4054 3005 52;32,66,100;99,99;1;62,11;0MK4054 3005 52;3;21;725125997737;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:20mm,Largeur du pont:124mm,Hauteur d'un verre:38.0mm;;;;;
6984;0;Lunettes de vue Michael Kors 0MK4054 3005 54;32,66,100;99,99;1;62,11;0MK4054 3005 54;3;21;725125997720;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:20mm,Largeur du pont:128mm,Hauteur d'un verre:39.5mm;;;;;
6985;0;Lunettes de vue Michael Kors 0MK4050 3293 53;32,66,100;109,99;1;67,67;0MK4050 3293 53;3;21;725125988865;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:17mm,Largeur du pont:123mm,Hauteur d'un verre:37.3mm;;;;;
6986;0;Lunettes de vue Michael Kors 0MK4050 3311 51;32,66,100;109,99;1;67,67;0MK4050 3311 51;3;21;725125990653;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:17mm,Largeur du pont:119mm,Hauteur d'un verre:35.9mm;;;;;
6987;0;Lunettes de vue Michael Kors 0MK4051 3316 50;32,66,100;79,99;1;45,44;0MK4051 3316 50;3;21;725125990479;10;Longueur des branches:135mm,Largeur d'un verre:50,2mm,Largeur du pont:15mm,Largeur du pont:115,4mm,Hauteur d'un verre:38.2mm;;;;;
6988;0;Lunettes de vue Michael Kors 0MK4051 3316 52;32,66,100;79,99;1;45,44;0MK4051 3316 52;3;21;725125990486;10;Longueur des branches:135mm,Largeur d'un verre:52,2mm,Largeur du pont:15mm,Largeur du pont:119,4mm,Hauteur d'un verre:39.7mm;;;;;
6989;0;Lunettes de vue Michael Kors 0MK4051 3317 50;32,66,100;79,99;1;45,44;0MK4051 3317 50;3;21;725125990493;10;Longueur des branches:135mm,Largeur d'un verre:50,2mm,Largeur du pont:15mm,Largeur du pont:115,4mm,Hauteur d'un verre:38.2mm;;;;;
6990;0;Lunettes de vue Michael Kors 0MK4055 3345 52;32,66,100;89,99;1;52,85;0MK4055 3345 52;3;21;725125998031;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:17mm,Largeur du pont:121mm,Hauteur d'un verre:46.1mm;;;;;
6991;0;Lunettes de vue Michael Kors 0MK4055 3009 52;32,66,100;89,99;1;52,85;0MK4055 3009 52;3;21;725125998055;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:17mm,Largeur du pont:121mm,Hauteur d'un verre:46.1mm;;;;;
6992;0;Lunettes de vue Michael Kors 0MK3023 3214 52;32,66,100;129,99;1;75,07;0MK3023 3214 52;3;21;725125997515;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:16mm,Largeur du pont:120mm,Hauteur d'un verre:41.2mm;;;;;
6993;0;Lunettes de vue Michael Kors 0MK4058 3501 54;32,66,100;79,99;1;45,44;0MK4058 3501 54;3;21;725125000369;10;Longueur des branches:135mm,Largeur d'un verre:54,3mm,Largeur du pont:17mm,Largeur du pont:125,6mm,Hauteur d'un verre:41.3mm;;;;;
6994;0;Lunettes de vue Michael Kors 0MK4057 3506 51;32,66,100;99,99;1;62,11;0MK4057 3506 51;3;21;725125000253;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:16mm,Largeur du pont:118mm,Hauteur d'un verre:42.1mm;;;;;
6995;0;Lunettes de vue Michael Kors 0MK3029 1014 51;32,66,100;99,99;1;62,11;0MK3029 1014 51;3;21;725125007061;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:19mm,Largeur du pont:121mm,Hauteur d'un verre:41.4mm;;;;;
6996;0;Lunettes de vue Michael Kors 0MK4060U 3332 54;32,66,100;79,99;1;45,44;0MK4060U 3332 54;3;21;725125007610;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:15mm,Largeur du pont:123mm,Hauteur d'un verre:37.3mm;;;;;
6997;0;Lunettes de vue Michael Kors 0MK4061U 3332 51;32,66,100;79,99;1;45,44;0MK4061U 3332 51;3;21;725125007726;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:18mm,Largeur du pont:120mm,Hauteur d'un verre:42.9mm;;;;;
6998;0;Lunettes de vue Michael Kors 0MK4061U 3354 51;32,66,100;79,99;1;45,44;0MK4061U 3354 51;3;21;725125007788;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:18mm,Largeur du pont:120mm,Hauteur d'un verre:42.9mm;;;;;
6999;0;Lunettes de vue Michael Kors 0MK4059 3005 52;32,66,100;109,99;1;67,67;0MK4059 3005 52;3;21;725125007290;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:18mm,Largeur du pont:122mm,Hauteur d'un verre:42.8mm;;;;;
7000;0;Lunettes de vue Michael Kors 0MK4016 3298 51;32,66,100;129,99;1;75,07;0MK4016 3298 51;3;21;725125986618;10;Longueur des branches:135mm,Largeur d'un verre:51mm,Largeur du pont:17mm,Largeur du pont:119mm,Hauteur d'un verre:37.7mm;;;;;
7001;0;Lunettes de vue Michael Kors 0MK8007 3009 55;32,66,100;109,99;1;62,96;0MK8007 3009 55;3;21;725125944830;10;Longueur des branches:135mm,Largeur d'un verre:55mm,Largeur du pont:16mm,Largeur du pont:126mm,Hauteur d'un verre:43.2mm;;;;;
7002;0;Lunettes de vue Michael Kors 0MK8010 3022 50;32,66,100;79,99;1;48,15;0MK8010 3022 50;3;21;725125945042;10;Longueur des branches:135mm,Largeur d'un verre:50mm,Largeur du pont:18mm,Largeur du pont:118mm,Hauteur d'un verre:45.2mm;;;;;
7003;0;Lunettes de vue Michael Kors 0MK4023 3066 52;32,66,100;139,99;1;81,48;0MK4023 3066 52;3;21;725125941358;10;Longueur des branches:135mm,Largeur d'un verre:52mm,Largeur du pont:16mm,Largeur du pont:120mm,Hauteur d'un verre:33.0mm;;;;;
7004;0;Lunettes de vue Michael Kors 0MK8015 3091 54;32,66,100;119,99;1;70,37;0MK8015 3091 54;3;21;725125949255;10;Longueur des branches:135mm,Largeur d'un verre:54mm,Largeur du pont:16mm,Largeur du pont:124mm,Hauteur d'un verre:45.7mm;;;;;
7005;0;Lunettes de vue Michael Kors 0MK8019 3107 51;32,66,100;109,99;1;67,67;0MK8019 3107 51;3;21;725125949941;10;Longueur des branches:135mm,Largeur d'un verre:51mm,Largeur du pont:15mm,Largeur du pont:117mm,Hauteur d'un verre:31.9mm;;;;;
7006;0;Lunettes de vue Michael Kors 0MK7008 1155 53;32,66,100;89,99;1;52,85;0MK7008 1155 53;3;21;725125986649;10;Longueur des branches:135mm,Largeur d'un verre:53mm,Largeur du pont:17mm,Largeur du pont:123mm,Hauteur d'un verre:33.8mm;;;;;
7007;0;Lunettes de vue Michael Kors 0MK7005 1113 52;32,66,100;89,99;1;52,85;0MK7005 1113 52;3;21;725125998307;10;Longueur des branches:135mm,Largeur d'un verre:52mm,Largeur du pont:16mm,Largeur du pont:120mm,Hauteur d'un verre:34.5mm;;;;;
7008;0;Lunettes de vue Michael Kors 0MK8013 3058 51;32,66,100;89,99;1;55,56;0MK8013 3058 51;3;21;725125945158;10;Longueur des branches:135mm,Largeur d'un verre:51,2mm,Largeur du pont:16mm,Largeur du pont:118,4mm,Hauteur d'un verre:37.1mm;;;;;
7009;0;Lunettes de vue Michael Kors 0MK8018 3107 52;32,66,100;109,99;1;67,67;0MK8018 3107 52;3;21;725125949866;10;Longueur des branches:135mm,Largeur d'un verre:52mm,Largeur du pont:15mm,Largeur du pont:119mm,Hauteur d'un verre:39.3mm;;;;;
7010;0;Lunettes de vue Michael Kors 0MK4029 3116 53;32,66,100;109,99;1;67,67;0MK4029 3116 53;3;21;725125953054;10;Longueur des branches:135mm,Largeur d'un verre:53mm,Largeur du pont:15mm,Largeur du pont:121mm,Hauteur d'un verre:40.2mm;;;;;
7011;0;Lunettes de vue Michael Kors 0MK4029 3155 53;32,66,100;119,99;1;70,37;0MK4029 3155 53;3;21;725125960168;10;Longueur des branches:135mm,Largeur d'un verre:53mm,Largeur du pont:15mm,Largeur du pont:121mm,Hauteur d'un verre:40.2mm;;;;;
7012;0;Lunettes de vue Michael Kors 0MK4031 3168 51;32,66,100;129,99;1;75,07;0MK4031 3168 51;3;21;725125961417;10;Longueur des branches:135mm,Largeur d'un verre:51mm,Largeur du pont:15mm,Largeur du pont:117mm,Hauteur d'un verre:35.1mm;;;;;
7013;0;Lunettes de vue Michael Kors 0MK4031 3169 49;32,66,100;119,99;1;74,07;0MK4031 3169 49;3;21;725125961424;10;Longueur des branches:135mm,Largeur d'un verre:49mm,Largeur du pont:15mm,Largeur du pont:113mm,Hauteur d'un verre:33.8mm;;;;;
7014;0;Lunettes de vue Michael Kors 0MK3014 1152 50;32,66,100;89,99;1;52,85;0MK3014 1152 50;3;21;725125971645;10;Longueur des branches:135mm,Largeur d'un verre:50mm,Largeur du pont:17mm,Largeur du pont:117mm,Hauteur d'un verre:31.5mm;;;;;
7015;0;Lunettes de vue Michael Kors 0MK4044 3256 52;32,66,100;109,99;1;67,67;0MK4044 3256 52;3;21;725125977159;10;Longueur des branches:135mm,Largeur d'un verre:52mm,Largeur du pont:16mm,Largeur du pont:120mm,Hauteur d'un verre:39.0mm;;;;;
7016;0;Lunettes de vue Michael Kors 0MK4044 3260 52;32,66,100;109,99;1;67,67;0MK4044 3260 52;3;21;725125977135;10;Longueur des branches:135mm,Largeur d'un verre:52mm,Largeur du pont:16mm,Largeur du pont:120mm,Hauteur d'un verre:39.0mm;;;;;
7017;0;Lunettes de vue Michael Kors 0MK4042 3177 53;32,66,100;79,99;1;45,44;0MK4042 3177 53;3;21;725125976664;10;Longueur des branches:135mm,Largeur d'un verre:53mm,Largeur du pont:16mm,Largeur du pont:122mm,Hauteur d'un verre:42.6mm;;;;;
7018;0;Lunettes de vue Michael Kors 0MK4049 3285 50;32,66,100;89,99;1;52,85;0MK4049 3285 50;3;21;725125984423;10;Longueur des branches:135mm,Largeur d'un verre:50,1mm,Largeur du pont:17mm,Largeur du pont:117,2mm,Hauteur d'un verre:38.9mm;;;;;
7019;0;Lunettes de vue Michael Kors 0MK4049 3300 52;32,66,100;89,99;1;52,85;0MK4049 3300 52;3;21;725125987035;10;Longueur des branches:135mm,Largeur d'un verre:52,1mm,Largeur du pont:17mm,Largeur du pont:121,2mm,Hauteur d'un verre:40.5mm;;;;;
7020;0;Lunettes de vue Michael Kors 0MK4047 3277 51;32,66,100;79,99;1;45,44;0MK4047 3277 51;3;21;725125984201;10;Longueur des branches:135mm,Largeur d'un verre:51,1mm,Largeur du pont:17mm,Largeur du pont:119,2mm,Hauteur d'un verre:38.2mm;;;;;
7021;0;Lunettes de vue Michael Kors 0MK4053 3310 50;32,66,100;109,99;1;67,67;0MK4053 3310 50;3;21;725125991940;10;Longueur des branches:140mm,Largeur d'un verre:50mm,Largeur du pont:18mm,Largeur du pont:118mm,Hauteur d'un verre:43.5mm;;;;;
7022;0;Lunettes de vue Michael Kors 0MK3019 1169 56;32,66,100;99,99;1;62,11;0MK3019 1169 56;3;21;725125988889;10;Longueur des branches:135mm,Largeur d'un verre:56mm,Largeur du pont:14mm,Largeur du pont:126mm,Hauteur d'un verre:48.8mm;;;;;
7023;0;Lunettes de vue Michael Kors 0MK3019 1214 56;32,66,100;99,99;1;62,11;0MK3019 1214 56;3;21;725125003841;10;Longueur des branches:135mm,Largeur d'un verre:56mm,Largeur du pont:14mm,Largeur du pont:126mm,Hauteur d'un verre:48.8mm;;;;;
7024;0;Lunettes de vue Michael Kors 0MK4050 3163 51;32,66,100;109,99;1;67,67;0MK4050 3163 51;3;21;725125990615;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:17mm,Largeur du pont:119mm,Hauteur d'un verre:35.9mm;;;;;
7025;0;Lunettes de vue Michael Kors 0MK4052 3177 52;32,66,100;89,99;1;52,85;0MK4052 3177 52;3;21;725125990530;10;Longueur des branches:135mm,Largeur d'un verre:52,2mm,Largeur du pont:16mm,Largeur du pont:120,4mm,Hauteur d'un verre:34.7mm;;;;;
7026;0;Lunettes de vue Michael Kors 0MK4052 3285 52;32,66,100;89,99;1;52,85;0MK4052 3285 52;3;21;725125990554;10;Longueur des branches:135mm,Largeur d'un verre:52,2mm,Largeur du pont:16mm,Largeur du pont:120,4mm,Hauteur d'un verre:34.7mm;;;;;
7027;0;Lunettes de vue Michael Kors 0MK4051 3280 52;32,66,100;79,99;1;45,44;0MK4051 3280 52;3;21;725125990462;10;Longueur des branches:135mm,Largeur d'un verre:52,2mm,Largeur du pont:15mm,Largeur du pont:119,4mm,Hauteur d'un verre:39.7mm;;;;;
7028;0;Lunettes de vue Michael Kors 0MK4055 3349 52;32,66,100;89,99;1;52,85;0MK4055 3349 52;3;21;725125998024;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:17mm,Largeur du pont:121mm,Hauteur d'un verre:46.1mm;;;;;
7029;0;Lunettes de vue Michael Kors 0MK4054 3320 52;32,66,100;99,99;1;62,11;0MK4054 3320 52;3;21;725125997812;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:20mm,Largeur du pont:124mm,Hauteur d'un verre:38.0mm;;;;;
7030;0;Lunettes de vue Michael Kors 0MK3023 3269 52;32,66,100;129,99;1;75,07;0MK3023 3269 52;3;21;725125997492;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:16mm,Largeur du pont:120mm,Hauteur d'un verre:41.2mm;;;;;
7031;0;Lunettes de vue Michael Kors 0MK4058 3501 52;32,66,100;79,99;1;45,44;0MK4058 3501 52;3;21;725125000376;10;Longueur des branches:135mm,Largeur d'un verre:52,3mm,Largeur du pont:17mm,Largeur du pont:121,6mm,Hauteur d'un verre:39.9mm;;;;;
7032;0;Lunettes de vue Michael Kors 0MK3024 1212 52;32,66,100;89,99;1;52,85;0MK3024 1212 52;3;21;725125000109;10;Longueur des branches:135mm,Largeur d'un verre:52mm,Largeur du pont:17mm,Largeur du pont:121mm,Hauteur d'un verre:46.7mm;;;;;
7033;0;Lunettes de vue Michael Kors 0MK4057 3006 53;32,66,100;99,99;1;62,11;0MK4057 3006 53;3;21;725125000222;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:16mm,Largeur du pont:122mm,Hauteur d'un verre:43.7mm;;;;;
7034;0;Lunettes de vue Michael Kors 0MK3028 1014 51;32,66,100;99,99;1;62,11;0MK3028 1014 51;3;21;725125007016;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:18mm,Largeur du pont:120mm,Hauteur d'un verre:42.9mm;;;;;
7035;0;Lunettes de vue Michael Kors 0MK4060U 3344 54;32,66,100;79,99;1;45,44;0MK4060U 3344 54;3;21;725125007658;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:15mm,Largeur du pont:123mm,Hauteur d'un verre:37.3mm;;;;;
7036;0;Lunettes de vue Michael Kors 0MK4060U 3354 54;32,66,100;79,99;1;45,44;0MK4060U 3354 54;3;21;725125007672;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:15mm,Largeur du pont:123mm,Hauteur d'un verre:37.3mm;;;;;
7037;0;Lunettes de vue Michael Kors 0MK4061U 3354 53;32,66,100;79,99;1;45,44;0MK4061U 3354 53;3;21;725125007771;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:18mm,Largeur du pont:124mm,Hauteur d'un verre:44.5mm;;;;;
7038;0;Lunettes de vue Michael Kors 0MK4017 3033 55;32,66,100;139,99;1;84,33;0MK4017 3033 55;3;21;725125940696;10;Longueur des branches:135mm,Largeur d'un verre:55mm,Largeur du pont:16mm,Largeur du pont:126mm,Hauteur d'un verre:35.8mm;;;;;
7039;0;Lunettes de vue Michael Kors 0MK8009 3022 53;32,66,100;79,99;1;45,44;0MK8009 3022 53;3;21;725125944960;10;Longueur des branches:135mm,Largeur d'un verre:52,8mm,Largeur du pont:15mm,Largeur du pont:120,6mm,Hauteur d'un verre:33.5mm;;;;;
7040;0;Lunettes de vue Michael Kors 0MK7005 1047 54;32,66,100;89,99;1;52,85;0MK7005 1047 54;3;21;725125944168;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:16mm,Largeur du pont:124mm,Hauteur d'un verre:35.9mm;;;;;
